id	target_txt	prediction
2845  101856df-bb8e-4378-a476-3c8c0ecf14b0	in der kommission wurden zum rückweisungsantrag wie er heute vorliegt zusätzlich bereits auflagen gemacht wo gespart werden soll	denn die kommunikation sei über das berücksichtigungsantrag wurde auch der heute vorliegen zusätzlich bereits umgesetzt
3166  8fc49bc7-fe80-477b-b0a8-86d679b6801c	wieso treten dann beispielsweise im mittelland im moment über 30 prozent der mädchen ins gymnasium über aber nur 20 prozent der knaben	der sog trägt ein beispiel deutschland im schweizer mittelland dreissig prozent der mädchen in chur und überlassen aber nur die schweizer brotchamps
1862  e9c37085-6d9f-4c39-8a83-d5b2985a30cc	wir haben im letzten jahr vor den eidgenössischen abstimmungen und den bundesratswahlen mit unseren rund 60 schülerinnen und schülern eine projektwoche politik durchgeführt	noch im letzten jahr vor den alpen möglichen abstimmungen und der bundesratswahl in der projektwuche mit ihrem schmutzigen jahr zu schülern und schülern führten
2016  ec0a7ba8-6669-447a-9922-4b1415467673	im fall dass dieser kredit durchgezwungen wird ist es sehr wichtig dass der standortgemeinde wileroltigen absolut keine kosten aus diesem projekt erwachsen im gegenteil	ist der status der kreuz durch das trinkgeld der stromboden löst standort mehr milionen roten in den abstruckfenden kosten oder projekten wachsen
14  0ffde64d-78d3-425c-a737-08f52dffcc35	mit der vorgeschlagenen formulierung ist diese hälfte der fdpfraktion nicht vollumfänglich einverstanden aber sie ist der meinung dass der klimaschutz in die verfassung gehört	wie vorgeschoben war ist du unter deiner halbfilm von facebook tue nicht reform und umwandererinnen verstehen ober sie stotter bleibt durch allband der klimaschutz in forschung gehört
3324  5afab038-c0b8-477e-9a06-6ddf0f612b6c	ein transitplatz der auf akzeptanz stösst müsste die kritisierten punkte in der planung berücksichtigen damit er gut betrieben werden kann	ein südpolatz der auf einen achtzug brandstoff müsste die kritische überschütter und planung berücksichtigen und damit von achtzugstossen betrieben werden
553  5974d5a6-8bcc-4ad4-884c-e3df6d99f06f	aber alle bemühungen von clavaleyres waren vergeblich und letztendlich hat murten einem zusammenschluss zugestimmt	sie schimpften aber alle bei minusen leuten und holen die vergeblichten schüler und letztendlich schielten mutter am zusammenkehren
2739  e08ceb90-03e5-4a8c-88d6-b2fbca2a4335	in den normalen arbeitsrechtlichen kategorien wonach man eigentlich mit etwa 45 wochen rechnet in denen man arbeitet sind dies vielleicht etwa 10 prozent präsenzzeit	in den molmeln orbeltslächtlichen kotentoriefern werden in etwa mit fünfundvierzig gewichtet wird er arbeitet sogar zwei prozent prozent liegt
2370  7adb0aba-6d0b-4db7-bce7-8fb17e3a855c	bern soll stärkster medizinalstandort werden oder wird es vielleicht in 14 tagen schon fast sein wenn nämlich 100 neue medizinstudenten in bern anfangen	barmel sollen auf stärkste in nordstangbuben warten und stellen etwas führtstoffe der totgefahren stehen nämlich unter kunden der jüngsten studium von bern zurück
849  d39bf925-dd92-47ad-b7b5-725feb64ee11	zusammengefasst die evpfraktion lehnt den punkt 1 der motion imboden mehrheitlich ab würde ihn aber als postulat durchaus unterstützen	zusammengefasst die evpfraktion hat punkto wieder seine motion in boden mehrheitlich absolut aber diese punkte daher bestehen produziert
686  b94dfb2c-454b-437b-a14d-a4593ff864ed	deshalb sind wir für die begrenzung auf höchstens 025 prozent der gesamtkosten und auf nicht mehr als 120 000 franken	der sage bleibt für die begründung des höchstens null komma fünfundzwanzig prozent der gesamtkosten und liegt mehr als einhundertzwanzig tausend franken
909  64d26ebf-8594-4fb8-b383-e154bfc47246	der punkt 3 verlangt auf die verwendung von elektroofenschlacke zu verzichten solange in den örtlichen deponien genügend recycelbares material vorhanden ist	im punkt darauf auf die verwendung der elektrooffenen schlocker zu verzichten so lange in der ölplanung genügend dessen fliegen freiburg
413  9b6a89ca-5176-4f7a-bfbe-d2bf708a0325	hier begrüsst der regierungsrat grundsätzlich eine enge zusammenarbeit und eine harmonisierung von digitalen standards in der verwaltung zwischen den kantonen	hier bedrüllt der regierungsrat die grundsätzlichen wärmer arbeits und der harmonisierung der digitalen standorte überwaltung zwischen den kantonen
376  227e208c-efe4-4afb-8aa6-2eb7c20e1675	zu punkt 3 im motionstext steht dass der regierungsrat überprüfen soll dass sämtliche dienstleistungsaufträge zu denselben bedingungen in beiden amtssprachen zugänglich seien	punkt drei niederschlagen dort der regierungsrat welche überprüfung verschwendet das schöntliche dienstliches auftrag über ihre mannschaftsschule
3132  d6e42d50-2490-4342-bd32-75ed6a9b2277	ich war schon bei einigen standesinitiativen dabei und die wirkung auf nationaler ebene ist gleich null oder noch weniger	der bahnhof der standortwahl ist gleichwohl eine strassenbahn für standortwölkchen auf nationaler ebene ist blauer hung oder nur weniger
3164  5555026d-b21d-418d-938a-c59335b983a6	ich habe selber einige jahre in barcelona an der schweizerschule unterrichtet und bin vom wert solcher auslandeinsätze überzeugt	ich selber wende du einen grossen lungen haben der schweiz schuldete unter lückte und zeugte über das wieder des laubs von jugendlichen
1202  c08bab70-9b8b-46e9-8ab0-53bd4dfa7309	von den begründungen und den obersten prioritäten hinsichtlich des schutzes der bevölkerung und der sachwerte nehmen wir wohlwollen kenntnis und sind diesbezüglich gleicher meinung	von den begründungen oder obsten bluthologen schutz von bevölkerung und sachwerpunkten neun gründen und südeuropa und struktureller ebene
1778  d3cb0549-426a-4fc6-98e4-8335acf16894	geben sie uns ländlichen randgemeinden die möglichkeit einer legitimierung mittels einer abstimmung durch die bevölkerung	sie hat wieder manche landwirtschaft möglichkeiten denn es kann bei der bevölkerung noch legitim heruntergekommen lassen
2827  305b638a-cca3-42a3-b732-e5d114448fc6	offensichtlich ist der luchsbestand in einigen teilen des kantons bern so hoch dass viele jungen rehe und gämsen den ersten sommer nicht überleben	halbfenerinnen und kollegen offensichtlich ist es in luxemberg grundsätzlich mit ihrem teil überleben sowie der schwiebel jungen ruhe und lungenröhe und livensyndtem erst in samen nicht überleben
2842  b63ea959-48dd-42af-821b-66c1aff7086c	der kanton bern ist mehrheitsaktionär der bkw und wenn die legislative klar einen willen aufzeigt sollte dieser auch gewisse konsequenzen haben	im kanton bern ist mehrere jacksoneure butters und mit logischer lotiverkehr klar überlassen erzwinge den mund aufzuschügen sollen auch grosse konstruktionen trennschen zu haben
1033  2c53f363-60cd-4cdc-a5e9-5e9b7542a935	ich traue den gemeinden und den entscheidungsträgern zu dass sie wirklich nur etwas bewilligen das wichtig und nötig ist	drohungen trauen die menden und auch entscheidungstragen nicht dass sie wirklich kummen etwas durchliegen wo richtig und nötig ist
2217  005a31bb-2a84-4396-8b52-27a20bc8845d	wir haben dort ein förderprojekt weswegen sportler musiker und kulturschaffende aus der ganzen schweiz nach hofwil kommen und dort geschult werden	meredithörige schwulterprojekte die später busikern musiker kultur aufschlagen werden auf schweiz nach wilholmodurch geschult
2113  5270c46f-48da-4e86-bace-bc334150ea3f	die beizer sind aufgrund der erwähnten gründe über die abschaffung dieser freinacht und die dazugehörenden massnahmen glücklich	die paetische aufgrund des ergänzenden grundsätzen glücklich über die abschaffung von teerren und fliessen den zugehörenden massnahmen treffen
1887  42623f85-f7dc-47bd-81a0-eda8c4673340	die svp teilt die meinung des regierungsrats dass bereits heute eruiert wird wo gewisse unfallhäufigkeiten vermehrt vorkommen und in welcher form	das sparte partei die meinung des regierungsstrategs in bereits heute wobei er eine gewisse nullgradfahrer oder mehr fördergelder werden kann
1123  3c8f9d9a-8404-45fd-9b5e-861d884fdf88	er könnte allenfalls auch weitergehende massnahmen ins auge fassen und umsetzen beziehungsweise dem grossen rat vorschlagen	allenfalls weitergehende massnahmen in schult zu forschen und umzuschützen werden hier den grossen rat vorgeschlagen
3129  fd192a58-a234-4806-9b41-c1307f860289	gerade für gutverdienende familien mit mehreren vorschulkindern lohnt sich eine erhöhung des erwerbspensums oft nicht oder nur bedingt	der robel für gutverdründende familien mit mehreren vorschulen in der londons sich oft eine erhöhung der servensponsteams sonnig
2278  9900c68c-47b7-4488-afbc-93de962131b9	es ist hingegen kein beitrag zur energiewende nicht benötigten strom zu produzieren und diesen dann überteuert und mit verlusten an einen zwangskäufer abzugeben	heute wird eine nötige strom geladen zu strom produzieren und dabei übertragende übertrieben und ziehen die schweiz auf strassen abzustehen
2992  d9e27127-89fc-4412-b5eb-04bb68c4cff6	einem fachkräftemangel bei den ärzten mindestens in gewissen fachbereichen muss aus sicht der bdp mit allen mitteln entgegengewirkt werden	kurzem fachkräftemangel über den neutschen menschen sind sie eine grösste fachpräsidentin mit der siebentwicklung mit litausend tracken
3167  ce1d56a8-ad34-43a3-bbd1-130a0d8236fd	leider hat die gsok zum regelungsinhalt der grundeigentümervereinbarung keine stellung nehmen können weil diese noch nicht vorlag	leiden kühe und die gsok sind regelmässig erinnern kalt in der rumantschia oder die grundeigentümer vereinbarungen keine stellung vornehmen werden
926  34a6efe4-5ef4-40bb-aabb-58d0ecf40f5a	gerade solche vorgehen helfen uns unheimlich die nebenamtlichen experten jedes jahr wieder zu motivieren ihre wichtige tätigkeit auszuüben	rotschülerinnen fordern jeweils unheimlich die nebelkonten der später jüdischen arbeitsmarktivieren forschen in der wichtigen tätigkeit auswiegen
2017  88d47cf3-9741-4065-980e-f7bb7464512d	vielmehr braucht es hier einen grundlegenden gesinnungswandel sowohl vonseiten der kommenden ärztegeneration als auch vonseiten der patienten mit ihren ansprüchen	für mriuntersuchungen wie brauchen grundbünden sonnige schwanden sowie sowohl von den kommenden ärzten generationen aber auch von den patienten mit wenigen anspruchen
83  1de6ee90-bab4-4deb-a830-7915f050904a	sie setzt strategische schwerpunkte insbesondere das wissen wir alle und haben es gerade in letzter zeit wieder gehört im bereich gesundheit und medizin	betroffene schwimmpunkte sie einen strottären schwarzen schwankpunkt und insbesondere in der letzten juingskrise gewalttätigt werden
450  0e0ad817-1fe0-4cf3-abc7-72b7ba090562	sowohl für die sak als auch für den regierungsrat sind diese dialoge äusserst wertvoll sind doch die wege kurz und verständnisfragen schnell geklärt	schon allerdings heizt ihrer zeit lang auch von den regierungsraten sind dialoge äusserst schwört vor dass die werke doch so kurze und verständliche fragen schnell gewiesen haben
810  2e710e95-a922-4bdd-b5b9-c7635eea1688	ziffer 2 kann man abschreiben weil die entschädigung der ngos in den bestehenden leistungsverträgen der institutionen mit dem kanton festgehalten ist	schürfer zwei kantone abschreiben denn die entscheidungen in engen links und bestehenden laufstandsvertreter der institutionen mit dem kanton festgehalten war
1297  aa00ed26-f4ce-41f5-9051-d939c306cc00	als gemeindeschreiberin kann ich aus erfahrung davon berichten was wir teilweise für interessante bögen von den referendums oder initiativkomitees zugestellt erhalten	das menschenreiberin kann ich uns erfahren wie wir zum teil für interessante bögen zurückerhalb der referendums oder interpretieren
2428  63e3cb52-004d-48b7-885c-d743a3033540	nach unserem verständnis würde ein solches konsumverhalten die energiewende unterstützen und nicht eine staatliche preisvorgabe für eine marktfremde stromproduktion	in neuchatel fällt halten sie bis heute nachmittag sonne wolkenfronten zu stützen und nicht die staatliche preissaufgabe sondern auf das leben der strom produktion
1581  773b4db3-27a3-4110-b967-734ee4e03402	die pächtergemeinschaft nimmt einen bildungs und beratungsauftrag wahr der im zusammenhang mit einer leistungsvereinbarung vom inforama übertragen wurde	nach der gewinnschaft mitteilen wurden beratungsschutzlosen gebäude zu studios angebracht
956  74d98a89-850d-4223-bf92-0d857c40b967	wie würden sie reagieren wenn gleiche artikel in der verfassung von anderen nachbarkantonen enthalten wären	sie werden ihm schwimmen reagierungen vereinzelt regional und gleichere weisse blutkörperchen fast allerdings frauen und theater wein
1162  1eb419c4-c92c-4556-822e-953c035d07b9	so würden es sich auch eigentümer vor allem privatpersonen mit kleinen mehrfamilienhäusern sehr genau überlegen wem sie eine wohnung vermieten wollen	ja und dabei vermessen dass sie privatpersonen mit kleinen mehrfachen milliarden sich sehr grosse wohnungen vermieteln werden
717  94481850-f5dc-49b3-8acc-da0f4d4311d7	als vater von mehreren kindern davon zwei girls im alter von 15 und 16 jahren darf ich feststellen dass diese thematik an den schulen sehr verantwortungsvoll behandelt wird	auch das voten von mehreren künstlerinnen folgt zwei jura aus fünfzehn jahren und sechzehn jahren feststellen dass die sterben thematik schillverantwortungsschule behandelt wird
3152  21f416d4-46e2-403b-aa46-5ed445cf5425	die finanzierung wurde entwirrt es wurden klare zuständigkeiten festgelegt und es konnten neue impulse für die kulturförderung geschaffen werden	im antirant wurde nicht gewohnt dass sie einen zustandengefördert werden und in kurzer zeit schaffen
2303  cfcdbc91-4209-420f-a667-8f2f5202ce97	hingegen braucht es etwas mehr masten damit man diese sicherstellung auf dem ganzen gebiet sicherstellen kann	heute gehen die kaufmanns etwas neuen meister software entstehen dass man deuten sicherstellung auf dem grossen gebiet fliegen kann
1390  379f9009-1f4a-497a-9b88-4c70cf076731	als weiterer wichtiger punkt sollte sich die medienförderung nicht einseitig auf bestimmte mediengattungen oder technologien beschränken	als weiterer richtiger punkt sollte sich die mögliche forderungen nicht so sehr ehrenseitig nach bestimmten medientechnologien beziehen
607  db157f57-08a1-4346-8b35-ac4b6dbe2a91	vielmehr geht es darum eine kantonale publikation und dienstleistung an die heutigen bedürfnisse und erfordernisse anzupassen	geht es darum eine kontinuition und dienstleistung sowie die anderen steuern bedürfnisse der snowboardfriste anzupassen
221  6686491f-461b-4243-9f97-003ab677787b	wir haben natürlich bei der universitätsleitung nachgefragt und wir haben ganz offen gehört dass es natürlich nicht nur angenehm ist wenn der kanton weniger bezahlt als früher	wenn man sich die kantone annehmen sollen können sie unterscheiden wenn sie gehorchen und solche ist es nicht mehr feststellen können
243  ce7886aa-752c-4598-b02f-aad276d4ec29	die bdp im allgemeinen und ich im speziellen werden aber ganz genau hinschauen was mit der planungserklärung 9 geschieht respektive was dann dort umgesetzt wird	weil der permaugenmeinen berühmtesten spielzügeln will oberger ende gonz genau hinzuschauen was mit der planungsstücke nicht mehr respektive ist als der lound
2633  a756dbd9-2154-47dc-a151-e8338d5b854b	die instandsetzung der fassaden und der fenster an der nord ost und südfassade wobei die fenster ersetzt werden sollen	die starmstutzung folgen falschaden nach wie vor auf fenstern in den nord ost und südfussball mit stormgeschutzten und fersen erschöpft nicht der flugzeug
1853  ff2375cc-9617-4460-96d8-74151870d505	nach einem positiven grundsatzbeschluss des generalrats von murten wurden die gespräche zwischen den kantonen freiburg und bern aufgenommen	um die positive der grundschaft mit schielen oder grenzkontrollen stellen heute gespräch heute zu seinem kanton freiburg und schauerregen
1219  7caf821e-07f5-44f6-b9a6-ab2eb8e1eabd	die entsprechende gesetzesanpassung ist mit dem gesetz über die leistungen für kinder mit besonderem förder und schutzbedarf förder und schutzgesetz fsg vorgesehen	die entsprechenden gesetzesamtbach im ein felsbrocken die sie entscheidend über die leistungen der kinder sind fördergelder vorgesehen
3200  3120b357-6072-42da-815b-0fe9c1ba8b92	die geschätzten erstellungskosten für den stallneubau an sich liegen innerhalb der standardinvestitionskosten des kantons bern	der gekörpte hatte die strahlungskrise einer stahlmugischen selbst nicht überlegt seinen einhalb der staubfinalen in risikoster des kantons bern
2413  17cff321-32a1-45ec-9544-c9355c3cd901	aus diesen gründen wird die svpfraktion der ersten planungserklärung zum leitsatz 1 sowie der zweiten planungserklärung zum leitsatz 2 einstimmig zustimmen	aus diesem grund wird die svpfraktion der ersten planungserklärung zum einsatz sowie die zweiten planungserklärung zum zweiten stimmen beziehungen
776  961e0a02-408d-4b3b-8798-534d3d73e62a	wenn man hier von werbemassnahmen für pellets und so weiter spricht haben wir hier in diesem saal schon diskussionen geführt bei denen der hebel wesentlich grösser gewesen wäre wenn man es dann gemacht hätte	weil man jeden fall vorliegen war während der preliation schon weiter traf er den jüngling nach dieser diskussion überwiegend werden könnte
1708  c61496cf-ddb8-4bb2-a55d-976e96be82f3	mit dieser geben wir der regierung die chance die überholten konzepte bezüglich standorte inner und interkantonal zu überarbeiten	zwei jugendliche finden sie sich gegenüberstellung chancen die überholten konzepte den zürcher stammboden einhundertdreissig und interkomponierten
2547  269f8149-f4c0-48b4-ae49-df588abc9944	ausserdem wurden seitens der sak genaue informationen über die bemühungen des regierungsrates in sachen neugestaltung des nationalen finanzausgleichs nfa gefordert	ausserdem sind heute unter dem sagt malere informationen über die bemühungen des regierungsrates bis angestaltung von nationalen finanzausbrüchen kaum jemand fragte
453  2f51b123-38fe-4996-ab27-7b406f809971	das tönt gut aber auch hier müssen wir wieder ein bisschen genauer hinschauen denn unter den öffentlichen schulen verstehen wir die volksschulen und die mittel und berufsschulen	da ein gut obwohl châteaud'over mit einem spitzen lauer herumschauern will man unter öffentlichen verschulen sondern installierte volksschulen mittelberuf schulen
2654  b229fd6b-8db5-401f-9a5a-99c114814c5d	aus dieser sicht muss man davon ausgehen dass es noch nicht sicher ist ob diese situation auf bundesebene wirklich wieder korrigiert werden kann	und von den röthern meldeten sich die wunderschönen blumen richtig aufgenommen wird die situation zurückgekommen und so korruptiert
2617  fef80a5f-4680-487b-a709-511083c75e62	weil dieser entscheid einstimmig gefasst wurde und weil es um ein globalbudget geht sind wir der meinung wir hätten zu diesem entscheid des bernjurassischen rats nichts zu sagen	parade der meinung es war ein einstimmiger gemacht und weil sonnenschuhe dieser baby geht gossmutter zur frage auf dem entscheid des bahngrossen rates
1739  a2f5dba0-b527-4ae7-b8ca-e9f6758f5f70	natürlich gibt es vernünftige menschen die in ihrem garten einheimische sträucher und blumen oder sogar spezielle pflanzen die die artenvielfalt fördern pflanzen	natürlich deutschlands von neunzehn schon vor der eurologie einheimischen strick manchmal schutzeln und blumen oder sogar aber die spezielle pflanzen die darauf hinfallen können
109  35c17408-8ecc-4661-9685-b16d4ed06153	item ich habe festgestellt dass eine motion wahrscheinlich hier in diesem rat zu diesem zeitpunkt aufgrund seiner eben operativen tiefe nicht durchkommen wird	aber heute ist eine motion verspricht dass eine motion die sich in diesem rat in deinem deutschen rat einen aufgrund der eth zürich von niederlagen auftreten
356  62cc140e-3339-40bd-91a1-5f65cd17afcb	damals kam die barriere hinein dass man nicht mehr irgendwelche beträge in eine kulturinstitution fliessen lassen kann	denn noch rätseln die kulturforscher in den nationalratssitz da wird nicht schwierig erwiderten früher in die kultur informiert
1988  a1f2ab4a-9ae3-4111-b436-ad83272c463d	diese planungserklärung von kollege knutti macht irgendwie noch eindruck und im ersten moment ist sie nicht völlig unsinnig	die planungserklärung von kollege knutti wirft irgendwo aber neue brucken und investmente erst voller unsere
3321  87188b03-ec8a-452d-bd69-26f7837b2c7d	der bak der lerchenweg 36 gehört zum ehemaligen fabrikareal von chocolat tobler ist seit den 1980erjahren teil der unitobler und wird von der universität bern genutzt	der wolf riet dem rotkäppchen stattdessen wieder miteinander operation verloren und nutzt in die topfstelle khandelsweise auch den stellkrieg doppelt kaum weingenutzt
802  7248058c-732f-4401-ac95-8ceada88fb12	wenn ich dort eine darmoperation assistierte machte der chef für die operation einen strich und ich konnte als assistent eine assistenz verbuchen	ich werde eine arme operation angestiert haben da läst erst die operation eine stricke gebaut hatte dass er eine arme und eine alte frau stark verbucht hatte
2283  6b6b24d1-4c4e-454c-90c9-842a7cf3377b	sie sind aber offensichtlich geht es doch einmal mehr um einen angriff auf den motorisierten individualverkehr und somit auf das gewerbe	du sein aber offensichtlich trinkt nur einen grossen teil mehr um einen angriff auf einem motorisierten individualverkehr und sort am mittwoch einen grossen teil auf das gewellt
2532  f76244bc-48ba-4183-adc1-4fdeea839ed9	in artikel 31 absatz 2 lkg werden die leistungen der landeskirchen im gesamtgesellschaftlichen interesse neu einzeln aufgeführt	in bagdiener dreissig personen ist synergiestützung oder anderes kirchen interessant die schaffung eines politischen medizinschen treffen
1533  89140698-6f57-42ae-8048-2ed8940c18be	die fdpfraktion lehnt diese doppelmandate in spitälern strikte ab auch wenn es um ein normales verwaltungsratsmandat geht	umsere verbotenen fdpfraktionen löst sich in den doppelmandaten ebenfalls in spitälern und normalen vor dem abmachungsrat mandante
2348  2099d5c9-a057-43b1-b737-76a5ac077e2e	von diesen 10 mio franken flossen zwei drittel an die universität bern und ich möchte doch dass man das hier vorne richtig sagt	die zehn millionen dosieren schreddrittel scheint die universität bern geflossen und erleben doch dass man dann wahrscheinlich vorher wichtig schrei
2692  3bc82fad-2afb-4c87-9621-29cc9c9369b6	es ist auch nicht immer ganz einfach gerade in ortschaften in denen die platzverhältnisse und privaten interessen auch noch eine rolle spielen	wohl nicht immer ganz einfach in solchen ortschaften wo platzverhältnissen zwischen bauern und nicht immer privaten trockentischen olden rollen spielen
133  3bd49ee6-047e-4d1e-915a-04bf957314a3	wenn ein solcher vorstoss geschätzte postulanten ... wenn sie denn schon die unternehmungen nehmen wollen dann nehmen sie bitte auch die berneroberlandbahn	selber treten sie oft in schwärmen auf schwort laut der unternehmen gewildnerin denn aber bisten wohl du gegen den wurden bauern
1188  15b3434a-e57b-48d5-a703-8ebde233adf1	wenn ein anlass aufgrund von höherer gewalt nicht stattfindet verliert er in der logischen konsequenz eben auch seinen gemeinnützigen charakter weil die gemeinschaft nicht zusammenkam	wenn ich anlass aufgrund höherer gewalt stattfinden heute stattgefunden habe ist dass er <unk>tologischer konsequenzen nutzen karakter produzieren kam
2251  30eccf82-511a-4ea6-9ba8-fff6f67f2788	geschätzte kolleginnen und kollegen wieso soll jetzt der kanton bern die ausgewiesenen personen besserstellen als andere ausreisepflichtige ausländerinnen und ausländer	die sykologische kontrolle soll jetzt den kanton bern die ausgewischenen personen beschrieben werden als ohne ausruchen fliegen in ausländern und ausländern
1430  84abbf26-180c-4054-9d7e-6665b99c7152	die mediale aufarbeitung der ereignisse rund um die transitplätze für ausländische fahrende hat diesen sommer auf allen seiten viele emotionen ausgelöst	für eine medienlande aufarbeitung der energieträgerinnen liegt rund und pranzige für ausländische fahrende hatte schon seit vielen jungen auf dem feld fernseher gewittert
235  bd96e49c-8645-40be-9f8c-479720ac6b74	deshalb ist die revitalisierung alter quellen nicht notwendig und darum stimmen wir den planungserklärungen 6 und 7 ebenfalls zu	deshalb gibt die legitalisierung dieser autoquer nicht nötig aus diesem grund stimmen wir den planeten zur schweigenden böten leuerbrechen und sieben eben folgen
1498  e1c9f367-2290-4348-9f8a-78813c8cd149	grossrätin funiciello hat wahrscheinlich noch nicht gemerkt dass wir fünfzig jahre weiter sind als die geschichtchen die sie erzählt hat	aber auch huniger schuljahre liegt ein weltweiteres mal fünfzig jahre weiter sein als erforscht der geschichte der sich zu erzählen
359  3e19b660-f1a9-49f5-8815-b32733801cf9	deshalb ist die ausgabeverpflichtung für zehn jahre wobei das programm immer wissenschaftlich und auf seine evidenz beurteilt wird	dabei wurde er eine ausgabe verpflichtigt über zehn jahre die ihm den wissenschaftlich und auf seiner webseite beaufteilt
3237  ddbc6fd7-7e1e-4425-8905-3c0f6fb4e952	ich finde es auch etwas widersprüchlich wenn man von gleichberechtigung spricht aber eine fachstelle hat die angebote explizit nur für frauen zur verfügung stellt	ich finde es so etwas widersprüchlich wenn man von gleichberechtigungen spricht aber fachstau hat die jetzt bleibt auf dem angebot eine frau zur verfügung stellt
2146  348f80b2-8cbe-46e8-9ad4-802069f5d127	der regierungsrat formulierte als politische schlussfolgerungen zur weiterentwicklung des verhältnisses von kirche und staat acht leitsätze	der regierungsrat bringt wohl eine politische schlupfschmerzen leute gefolgt werden die entwicklung der vereinten frauen nach wie zugleich
753  d18a87d9-16fe-4655-a2d0-de1144f6a49c	wenn wir noch über die kosten sprechen so hat der regierungsrat bereits den betrag den man an die energieberatungsstellen ausschütten kann auf das absolute minimum reduziert	wenn man noch etwas hochnebel verschmutzt werden der regierungsrat schreibt der grosse august schritt fällt der protokolle und bilder die bilder diebe beratungsstelle zu jobsolut zu reduzieren
999  ac5939a4-b904-434d-8aa2-b8990d260b74	ich bin der meinung dass solche auflagen bei kreditgeschäften nicht zulässig sind wenn sie neue mögliche kostensteigerungen auslösen	in der beweilung dass solche auslagen nicht zulastende schulen kredit schon in ihrem ski aber auch die möglichen kostenspielreiche auslösen
1074  80e72b5f-8418-490c-83ec-5040528d1f14	aber es kann nicht sein dass wenn diese leute den bescheid erhalten dass sie wieder nach hause zurückkehren müssen dass sie noch länger hier in der schweiz sind	alber es kann nicht sein dass wenn du nicht mehr treffen könnst denn so weiter in ihre mutter zu sehen doch länger in der schweiz schreiben
2638  3376ca91-ab74-4e26-9b54-1e2406655872	trotzdem hatten wir hinweise dass das nicht überall der fall ist und polizisten teilweise privat ausrüstungsteile beschaffen mussten vor allem auch gerade bei prekären einsätzen	denn noch rätseln die wir heute überhaupt nicht überrauchen sondern das politische polizisten telefonierten sich in dieser hinsicht zugelassenen status und zurückzuführen
1163  23adb495-ff28-4410-9313-e2d1ce8c5c21	es ist so dass der grosse rat vor einiger zeit den regierungsrat aufgefordert hat in diesen liegenschaften ... sorry meine sprechunterlagen sind verrutscht	joe gefordert der grossmutter sei den schlag den der jüdischen unterliegten werden in diesem normalen personenschaften mit argentiert
568  ecb0c5b9-df2e-47cc-ab4d-c9ecb5b139aa	wir haben unter anderem das proporzwahlsystem das dort gefordert wurde oder auch das frauenstimmrecht die ahv die 48stundenwoche	eine rolle unter romportswahlsysteme wird dort gefordert worden sei eine rolle das frauenstimmrecht ahv und stimmberechtigte ahvspielschule
3110  a5b8954c-a677-4bd4-8c21-aaff862f8ff9	der regierungsrat zeigt in seiner antwort klar auf dass er selbstverständlich in das gleiche horn bläst und die richtigerweise kritisierten massnahmen nicht toleriert	so strickst der regierungsstaat in seiner rede die klar dass sie selbstverständlich ein playon erlöst und die richtige reise skritisierten machenschaften toleriert
1638  036e3c88-9d44-4af2-9313-59369949c070	boltigenzweisimmen dort wurde das bahnangebot so verbessert dass die anschlüsse insbesondere in spiez besser erreichbar werden	zwei schrimmen zwei schwimmen dort verbreitet worauf spontan um ständerätin schlosslich in bildspielen zu einem öl erreichen
2868  1b204c4d-546a-4b1b-9657-f400ca298a02	im ernst zu behaupten mit diesen forderungen habe die polizei keinen handlungsspielraum mehr ist doch schlicht und einfach arbeitsverweigerung oder zumindest chaotensupport	im menschen ist bautel mit der neuen begründung in polizeien nicht mehr handlungsspielraum und stellenfach arbeits verleihen oder zu menschen so gut
274  027cc104-069f-4d8f-af22-56b0ab5b965b	uns ist aber auch wichtig dass die gemeinden die eignungskriterien prüfen da sie die personen besser kennen als wir seitens des kantons	uns ist eben auch ein restaurantssituation überprüft weil sie einen gelungenen weshalb jungen ein paar schalenbasische fremden haben
574  a4e7d6c7-7e4f-47af-8418-410588d18a28	die bisherige zuständigkeitsregelung stellt eine klare rollenteilung zwischen gemeinden und regierungsstatthalterämtern als bewilligungsbehörde sicher	die bisherige zustand in kühlern zurück stellt tore rollentöne zwischen gemünden und der regierung stotthalter oder ein bewilligungsproblem sicher
230  c6455544-34a7-4fa9-950e-b68d02a65efb	trotz allem hat die kommission einstimmig beschlossen dem grossen rat die genehmigung des berichts zu beantragen	trotz allem wird die kommission einstimmig beschlossen dem grossen rat die nachmittag und des berichts zu beantragen
2593  b4ad92a9-e754-4138-ab1b-4d82bad4dab0	zuletzt aufgeführt ist auch der sicher wichtigste punkt für die bik dass auch strategieszenarien erarbeitet werden müssen wenn es dann tatsächlich zu verzögerungen kommt	schleppst duchte sie wieder auf den südersychol der wichtigsten punkt verbittet europa die strategischen mannschaft nur vorbildet werden müssen weil sie totsächlich zur verschöpfung erhält
1594  d86fe9a8-215a-40b6-9a31-333f8a93841c	werte grossrätinnen und grossräte die wichtigste rolle im integrationsprozess spielen die betroffenen menschen selbst	werter grossrätin schimpfe ich mit mir weissenschaften wildst der olle in mittel grosse schwellenland deutschlands
1890  35e028fb-ee7a-49eb-924a-8a4510c0ffb3	dementsprechend ist es mir auch ein anliegen dass unsere mitarbeiter an der front richtig gut und nach dem stand der technik zeitgemäss ausgerüstet werden	denn entsprechend wird das meere als ein anliegen der sie uns in mittelbreutern nach rontgründen gewühlt und storten nichts ausgerustet werden
